Customer_ID,Age,Country,Subscription_Plan,Monthly_Fee,Tenure_Months,Payment_Method,Login_Frequency,Support_Tickets,Feature_Usage_Score,Contract_Type,Churn_Status
CUST_0651,53,Germany,Pro,3305,41,Credit Card,8,2,61.78,Monthly,Active
CUST_0652,55,USA,Basic,524,44,Debit Card,6,0,23.92,Monthly,Active
CUST_0653,38,USA,Basic,612,10,Debit Card,10,1,59.38,Monthly,Active
CUST_0654,46,Australia,Pro,3493,27,PayPal,6,3,50.66,Annual,Active
CUST_0655,44,UK,Pro,3340,19,PayPal,4,2,60.76,Monthly,Active
CUST_0656,50,USA,Basic,1204,47,UPI,9,0,54.71,Monthly,Churned
CUST_0657,32,Australia,Enterprise,4545,8,Credit Card,5,4,76.64,Annual,Active
CUST_0658,47,Germany,Pro,3400,36,PayPal,8,2,79.62,Annual,Churned
CUST_0659,36,USA,Basic,983,6,Credit Card,9,5,48.09,Monthly,Active
CUST_0660,56,Germany,Enterprise,8822,18,Credit Card,12,2,83.62,Annual,Active
CUST_0661,25,UK,Basic,867,45,Debit Card,8,3,41.28,Monthly,Churned
CUST_0662,51,Canada,Pro,3125,3,Credit Card,4,2,84.54,Monthly,Active
CUST_0663,21,Canada,Basic,1146,9,Debit Card,6,0,24.75,Monthly,Churned
CUST_0664,30,Canada,Basic,1015,7,Debit Card,9,0,42.43,Annual,Active
CUST_0665,54,India,Enterprise,8881,27,UPI,6,0,99.68,Annual,Active
CUST_0666,31,Canada,Basic,1403,18,Debit Card,6,1,43.74,Monthly,Churned
CUST_0667,49,USA,Basic,1136,20,PayPal,7,8,54.38,Monthly,Churned
CUST_0668,38,Australia,Basic,850,24,Debit Card,6,4,36.89,Monthly,Churned
CUST_0669,37,Australia,Pro,2769,28,Debit Card,4,4,63.71,Annual,Active
CUST_0670,47,Germany,Basic,655,39,Credit Card,6,1,46.17,Annual,Active
CUST_0671,43,Canada,Pro,3172,9,Debit Card,4,4,59.22,Annual,Active
CUST_0672,28,India,Pro,2125,24,PayPal,12,0,67.58,Monthly,Active
CUST_0673,27,India,Basic,1378,3,Credit Card,14,3,45.64,Monthly,Churned
CUST_0674,26,USA,Basic,767,40,PayPal,5,0,48.96,Monthly,Active
CUST_0675,38,USA,Basic,1064,9,Debit Card,9,0,41.97,Monthly,Churned
CUST_0676,19,Canada,Basic,943,1,PayPal,15,2,31.57,Monthly,Active
CUST_0677,41,Australia,Basic,1429,10,PayPal,7,3,45.27,Monthly,Churned
CUST_0678,25,Australia,Basic,659,40,Credit Card,5,0,47.61,Monthly,Churned
CUST_0679,50,Canada,Enterprise,5293,36,PayPal,11,2,76.94,Monthly,Active
CUST_0680,54,Canada,Basic,1286,23,UPI,10,2,56.95,Annual,Churned
CUST_0681,45,Australia,Enterprise,5104,45,Credit Card,10,2,70.38,Monthly,Active
CUST_0682,18,Canada,Basic,566,8,Credit Card,7,0,35.17,Annual,Active
CUST_0683,34,India,Pro,2815,36,PayPal,5,1,53.6,Annual,Active
CUST_0684,18,Germany,Pro,3528,33,UPI,11,2,50.27,Annual,Churned
CUST_0685,38,UK,Enterprise,9054,14,UPI,11,0,79.89,Monthly,Active
CUST_0686,49,Canada,Basic,1078,15,Debit Card,9,2,59.28,Annual,Active
CUST_0687,59,Australia,Enterprise,5565,16,PayPal,3,3,81.25,Monthly,Churned
CUST_0688,21,USA,Basic,518,18,Credit Card,4,1,24.5,Annual,Active
CUST_0689,51,UK,Pro,3578,24,UPI,7,1,84.06,Annual,Active
CUST_0690,59,UK,Enterprise,4542,19,UPI,8,1,76.35,Monthly,Active
CUST_0691,44,Canada,Basic,1392,4,Debit Card,10,1,58.06,Annual,Active
CUST_0692,37,UK,Pro,2950,10,Credit Card,10,1,54.2,Monthly,Churned
CUST_0693,60,USA,Basic,679,47,Credit Card,4,6,46.2,Monthly,Active
CUST_0694,27,Canada,Basic,980,11,Credit Card,4,1,40.7,Monthly,Active
CUST_0695,23,UK,Basic,1471,23,Debit Card,5,3,44.58,Monthly,Active
CUST_0696,37,USA,Basic,1108,46,UPI,8,4,38.74,Monthly,Active
CUST_0697,21,Canada,Basic,622,8,UPI,6,1,34.97,Monthly,Active
CUST_0698,37,Australia,Pro,2237,20,Credit Card,9,3,54.7,Annual,Active
CUST_0699,47,Australia,Basic,1390,39,Credit Card,13,1,40.65,Annual,Active
CUST_0700,44,UK,Basic,1344,45,UPI,7,1,35.85,Annual,Active
CUST_0701,41,USA,Basic,1258,9,Credit Card,10,4,39.46,Annual,Churned
CUST_0702,31,UK,Enterprise,5776,8,Credit Card,5,0,84.84,Annual,Active
CUST_0703,45,USA,Pro,3790,8,Debit Card,8,1,59.23,Annual,Active
CUST_0704,50,India,Basic,1395,4,Debit Card,9,3,43.03,Monthly,Churned
CUST_0705,26,UK,Pro,1764,35,Credit Card,5,1,82.92,Monthly,Churned
CUST_0706,60,Germany,Pro,3257,25,UPI,10,3,56.09,Monthly,Active
CUST_0707,48,Australia,Pro,3636,10,PayPal,9,1,50.27,Annual,Active
CUST_0708,54,Germany,Enterprise,5665,6,Debit Card,5,2,92.6,Annual,Active
CUST_0709,44,India,Pro,1799,28,PayPal,7,1,70.7,Annual,Churned
CUST_0710,35,Australia,Pro,1549,27,Credit Card,6,0,66.67,Monthly,Active
CUST_0711,32,Australia,Basic,703,41,UPI,2,2,42.41,Monthly,Churned
CUST_0712,41,Canada,Basic,854,23,Credit Card,10,2,42.38,Annual,Churned
CUST_0713,18,Canada,Basic,716,35,Debit Card,7,3,25.48,Monthly,Active
CUST_0714,18,Australia,Basic,626,7,Debit Card,9,0,34.37,Annual,Churned
CUST_0715,38,Germany,Pro,1898,14,Credit Card,9,2,74.2,Monthly,Active
CUST_0716,31,UK,Basic,1195,24,Debit Card,9,2,26.34,Monthly,Active
CUST_0717,34,India,Basic,1311,44,UPI,6,3,57.33,Annual,Active
CUST_0718,27,Canada,Basic,966,15,Debit Card,10,2,38.2,Monthly,Active
CUST_0719,35,Canada,Basic,619,26,UPI,10,4,58.9,Monthly,Active
CUST_0720,51,Germany,Enterprise,4462,2,PayPal,4,0,84.66,Monthly,Churned
CUST_0721,45,Australia,Enterprise,6779,1,PayPal,5,7,82.76,Annual,Active
CUST_0722,27,Australia,Pro,2049,29,UPI,12,3,82.97,Monthly,Churned
CUST_0723,55,UK,Basic,1058,25,Debit Card,7,3,51.88,Annual,Active
CUST_0724,59,USA,Pro,1601,40,Credit Card,5,3,84.94,Annual,Churned
CUST_0725,38,UK,Enterprise,5413,21,PayPal,5,4,74.83,Monthly,Churned
CUST_0726,27,India,Pro,3793,35,UPI,10,3,52.62,Annual,Active
CUST_0727,49,Australia,Pro,1768,41,UPI,10,0,51.27,Monthly,Churned
CUST_0728,18,India,Pro,1628,39,UPI,7,5,66.65,Monthly,Active
CUST_0729,63,Germany,Basic,1072,3,PayPal,4,3,36.29,Monthly,Active
CUST_0730,43,India,Basic,770,43,PayPal,9,2,44.4,Monthly,Active
CUST_0731,32,India,Basic,624,3,Credit Card,8,3,20.16,Monthly,Churned
CUST_0732,37,USA,Basic,706,42,Credit Card,5,1,35.0,Monthly,Active
CUST_0733,53,Canada,Basic,1111,23,Debit Card,4,0,46.19,Monthly,Churned
CUST_0734,35,USA,Basic,639,26,Debit Card,7,2,28.1,Annual,Active
CUST_0735,51,Canada,Enterprise,4888,24,PayPal,2,1,81.17,Monthly,Churned
CUST_0736,23,Germany,Enterprise,7395,40,Credit Card,5,3,91.1,Monthly,Active
CUST_0737,46,USA,Pro,2686,13,Credit Card,8,3,64.67,Monthly,Active
CUST_0738,23,Germany,Basic,1283,34,UPI,7,1,59.84,Annual,Active
CUST_0739,37,UK,Pro,2612,12,Debit Card,7,0,79.55,Annual,Churned
CUST_0740,41,India,Basic,1079,42,Credit Card,5,3,42.82,Annual,Active
CUST_0741,26,UK,Pro,2825,17,PayPal,7,5,55.19,Annual,Churned
CUST_0742,26,UK,Pro,3854,4,PayPal,8,3,73.39,Annual,Active
CUST_0743,46,USA,Basic,1472,20,PayPal,8,1,35.02,Monthly,Churned
CUST_0744,33,India,Basic,1021,38,UPI,13,1,40.67,Annual,Active
CUST_0745,59,UK,Basic,588,36,UPI,8,3,57.11,Annual,Active
CUST_0746,51,Australia,Pro,1729,9,PayPal,11,1,51.94,Annual,Active
CUST_0747,49,Canada,Basic,1485,28,Debit Card,5,4,35.26,Annual,Active
CUST_0748,58,UK,Enterprise,6753,27,Credit Card,7,1,94.39,Monthly,Churned
CUST_0749,40,Australia,Basic,1459,45,Debit Card,14,4,55.56,Monthly,Active
CUST_0750,22,Germany,Enterprise,8782,5,PayPal,10,3,78.55,Annual,Active
CUST_0751,26,USA,Basic,1221,27,UPI,7,0,49.91,Monthly,Active
CUST_0752,30,UK,Basic,602,11,PayPal,9,2,48.2,Monthly,Active
CUST_0753,42,India,Basic,1291,25,UPI,8,1,40.14,Monthly,Active
CUST_0754,26,Australia,Enterprise,6993,7,PayPal,8,0,77.97,Monthly,Active
CUST_0755,51,India,Enterprise,4422,18,PayPal,6,2,87.78,Annual,Active
CUST_0756,27,Canada,Pro,1922,36,Credit Card,7,1,80.15,Annual,Active
CUST_0757,23,Australia,Enterprise,5394,30,Debit Card,10,1,96.67,Annual,Churned
CUST_0758,27,USA,Basic,1352,26,PayPal,12,0,49.52,Annual,Active
CUST_0759,41,UK,Enterprise,4621,18,PayPal,9,1,76.13,Annual,Active
CUST_0760,46,Canada,Basic,1062,1,UPI,4,2,45.59,Monthly,Active
CUST_0761,62,Germany,Pro,3469,28,Credit Card,8,4,54.67,Annual,Active
CUST_0762,26,Australia,Basic,1032,47,Debit Card,16,1,57.44,Monthly,Active
CUST_0763,53,UK,Pro,3479,23,UPI,8,2,63.79,Monthly,Churned
CUST_0764,34,USA,Pro,3633,28,UPI,14,1,69.55,Annual,Churned
CUST_0765,23,USA,Pro,1760,15,UPI,11,2,57.93,Monthly,Churned
CUST_0766,35,India,Enterprise,5375,32,PayPal,8,2,83.94,Monthly,Churned
CUST_0767,21,Australia,Basic,962,2,Debit Card,12,2,26.55,Annual,Churned
CUST_0768,33,India,Basic,1282,23,Credit Card,6,3,20.55,Monthly,Churned
CUST_0769,60,USA,Enterprise,7271,17,UPI,5,2,87.06,Annual,Active
CUST_0770,27,Germany,Pro,3188,2,Credit Card,8,0,72.01,Monthly,Churned
CUST_0771,48,USA,Basic,1064,38,Debit Card,3,1,37.28,Monthly,Churned
CUST_0772,27,Australia,Basic,517,30,Debit Card,6,2,24.85,Annual,Active
CUST_0773,58,Australia,Enterprise,7520,27,Credit Card,8,3,88.74,Monthly,Active
CUST_0774,27,UK,Basic,1322,33,Credit Card,10,0,31.43,Annual,Churned
CUST_0775,30,Germany,Pro,3690,38,Credit Card,7,4,68.12,Monthly,Churned
CUST_0776,37,Australia,Pro,2744,27,Debit Card,7,0,79.4,Monthly,Active
CUST_0777,46,Germany,Pro,1731,25,UPI,7,5,68.28,Monthly,Churned
CUST_0778,27,Germany,Basic,936,37,PayPal,4,3,21.56,Annual,Active
CUST_0779,35,India,Pro,3776,11,Debit Card,6,2,59.76,Monthly,Active
CUST_0780,25,India,Pro,1540,41,PayPal,11,1,75.95,Annual,Active
CUST_0781,58,Germany,Pro,3781,33,Credit Card,4,5,70.99,Annual,Active
CUST_0782,45,USA,Basic,898,3,Credit Card,7,4,34.45,Monthly,Active
CUST_0783,38,UK,Enterprise,7712,41,UPI,5,2,90.82,Monthly,Active
CUST_0784,59,India,Pro,3148,28,Debit Card,9,0,66.22,Monthly,Churned
CUST_0785,42,USA,Pro,1572,15,PayPal,8,0,56.64,Monthly,Active
CUST_0786,42,UK,Basic,1061,19,Debit Card,11,2,53.64,Monthly,Active
CUST_0787,57,UK,Pro,2222,42,Debit Card,5,3,57.52,Monthly,Active
CUST_0788,30,India,Enterprise,7520,2,PayPal,9,2,83.05,Monthly,Churned
CUST_0789,36,India,Pro,2341,38,PayPal,8,2,52.22,Monthly,Active
CUST_0790,25,Germany,Pro,2361,30,Credit Card,9,1,62.95,Monthly,Active
CUST_0791,41,Canada,Basic,714,9,PayPal,5,1,50.26,Monthly,Active
CUST_0792,60,USA,Basic,792,5,UPI,9,4,26.82,Annual,Active
CUST_0793,41,Canada,Enterprise,5900,32,UPI,5,1,96.02,Annual,Active
CUST_0794,32,Australia,Basic,639,23,PayPal,6,1,50.67,Annual,Active
CUST_0795,64,USA,Basic,737,20,Debit Card,9,0,42.61,Monthly,Churned
CUST_0796,58,Canada,Pro,3712,47,PayPal,10,2,81.31,Monthly,Active
CUST_0797,52,Canada,Enterprise,6968,12,Credit Card,10,2,86.01,Annual,Active
CUST_0798,39,Australia,Pro,3303,33,Credit Card,7,1,62.54,Annual,Active
CUST_0799,32,Germany,Enterprise,8678,35,PayPal,4,1,91.12,Annual,Active
CUST_0800,44,Canada,Basic,1068,16,Credit Card,11,3,23.36,Monthly,Active
CUST_0801,51,India,Basic,1082,17,PayPal,5,0,59.48,Monthly,Churned
CUST_0802,23,USA,Pro,2428,8,PayPal,6,1,51.32,Monthly,Active
CUST_0803,32,Germany,Pro,2698,43,UPI,5,0,59.51,Annual,Active
CUST_0804,53,Australia,Enterprise,5070,32,UPI,8,0,83.88,Annual,Active
CUST_0805,54,USA,Basic,548,40,Credit Card,8,1,46.44,Annual,Active
CUST_0806,52,Canada,Basic,1051,39,UPI,3,2,21.26,Monthly,Active
CUST_0807,45,UK,Pro,3610,12,PayPal,5,3,69.41,Monthly,Active
CUST_0808,43,Australia,Basic,560,38,Credit Card,7,3,20.35,Monthly,Active
CUST_0809,59,India,Basic,1368,26,Debit Card,10,4,59.42,Monthly,Active
CUST_0810,38,India,Enterprise,6204,43,UPI,5,1,97.18,Annual,Churned
CUST_0811,49,Australia,Enterprise,9105,23,Credit Card,4,3,71.45,Monthly,Active
CUST_0812,22,Australia,Pro,2926,16,Credit Card,3,4,65.59,Annual,Churned
CUST_0813,28,Germany,Basic,945,2,PayPal,5,2,29.25,Monthly,Churned
CUST_0814,20,USA,Basic,1257,21,PayPal,7,2,48.06,Monthly,Churned
CUST_0815,23,Germany,Basic,998,46,Credit Card,11,4,41.0,Monthly,Churned
CUST_0816,52,USA,Enterprise,7943,1,PayPal,9,1,82.81,Monthly,Churned
CUST_0817,39,Canada,Enterprise,8319,29,Debit Card,9,1,82.69,Monthly,Active
CUST_0818,26,UK,Basic,1070,23,PayPal,14,3,36.96,Monthly,Churned
CUST_0819,57,India,Pro,2299,15,Credit Card,9,3,56.72,Annual,Active
CUST_0820,33,USA,Basic,888,47,PayPal,5,2,28.74,Monthly,Active
CUST_0821,37,Australia,Pro,1953,33,PayPal,8,2,64.17,Annual,Active
CUST_0822,59,Germany,Pro,3891,14,Debit Card,9,1,69.58,Monthly,Churned
CUST_0823,49,India,Basic,1087,14,PayPal,13,0,20.48,Annual,Active
CUST_0824,22,India,Pro,2571,34,Credit Card,12,0,62.09,Annual,Active
CUST_0825,63,Canada,Basic,1372,21,Debit Card,13,3,43.75,Annual,Churned
CUST_0826,44,India,Basic,984,35,Debit Card,10,0,59.11,Monthly,Active
CUST_0827,35,UK,Enterprise,7236,24,PayPal,10,1,96.39,Annual,Active
CUST_0828,40,Australia,Basic,568,1,UPI,5,2,52.37,Monthly,Churned
CUST_0829,57,UK,Basic,799,16,Debit Card,13,2,37.87,Annual,Active
CUST_0830,48,UK,Pro,2973,15,PayPal,12,4,61.85,Annual,Active
CUST_0831,39,India,Basic,552,18,Debit Card,7,0,47.61,Annual,Churned
CUST_0832,46,UK,Basic,1010,12,UPI,7,0,20.57,Annual,Active
CUST_0833,26,USA,Pro,2391,32,Debit Card,4,1,66.86,Monthly,Churned
CUST_0834,60,UK,Pro,3739,33,PayPal,3,3,78.31,Monthly,Active
CUST_0835,37,UK,Pro,2728,47,Debit Card,4,1,73.58,Monthly,Active
CUST_0836,46,UK,Pro,1641,13,UPI,15,0,63.51,Monthly,Active
CUST_0837,38,USA,Enterprise,4948,38,Debit Card,10,3,73.98,Monthly,Churned
CUST_0838,51,Australia,Pro,3271,38,PayPal,8,4,57.18,Monthly,Active
CUST_0839,44,Germany,Pro,2981,34,Credit Card,6,2,51.79,Monthly,Churned
CUST_0840,36,Canada,Enterprise,8805,36,PayPal,9,2,84.06,Annual,Active
CUST_0841,22,Canada,Pro,3686,4,Credit Card,7,1,51.44,Monthly,Active
CUST_0842,42,Germany,Basic,1268,43,UPI,9,1,46.5,Monthly,Churned
CUST_0843,38,India,Basic,1355,45,UPI,8,1,47.68,Annual,Churned
CUST_0844,58,Australia,Pro,2649,20,PayPal,4,2,80.36,Annual,Active
CUST_0845,38,Australia,Pro,3306,12,Credit Card,4,1,82.76,Annual,Active
CUST_0846,19,Australia,Basic,970,6,PayPal,8,1,43.32,Monthly,Churned
CUST_0847,63,Canada,Basic,722,34,Credit Card,14,0,30.93,Annual,Churned
CUST_0848,25,UK,Enterprise,6059,18,Debit Card,8,3,92.85,Annual,Active
CUST_0849,62,UK,Basic,1440,4,Credit Card,12,1,50.04,Monthly,Churned
CUST_0850,34,Australia,Pro,2946,18,Debit Card,6,3,55.45,Monthly,Active
CUST_0851,21,Australia,Basic,1170,36,PayPal,8,3,29.12,Monthly,Active
CUST_0852,61,Australia,Enterprise,8942,26,UPI,1,1,99.15,Annual,Active
CUST_0853,52,UK,Pro,2755,35,Debit Card,8,2,53.62,Annual,Active
CUST_0854,33,Germany,Basic,808,33,Debit Card,12,0,27.87,Annual,Active
CUST_0855,55,Australia,Basic,982,11,Debit Card,17,3,58.17,Annual,Active
CUST_0856,63,India,Enterprise,6670,25,PayPal,9,1,81.76,Monthly,Churned
CUST_0857,21,Canada,Pro,3470,14,PayPal,9,2,51.04,Annual,Active
CUST_0858,26,India,Basic,693,3,Credit Card,4,0,53.39,Monthly,Churned
CUST_0859,64,Australia,Basic,1211,19,PayPal,9,2,58.97,Monthly,Churned
CUST_0860,25,Australia,Pro,2988,6,Credit Card,9,3,80.16,Annual,Active
CUST_0861,26,Australia,Enterprise,6426,12,Credit Card,5,2,94.87,Monthly,Active
CUST_0862,20,USA,Pro,3836,46,Debit Card,10,2,67.46,Monthly,Active
CUST_0863,35,Australia,Pro,2829,39,UPI,11,1,65.59,Annual,Churned
CUST_0864,63,Germany,Basic,1177,41,Debit Card,6,1,43.89,Annual,Active
CUST_0865,25,Australia,Basic,1053,20,Credit Card,10,2,56.78,Monthly,Churned
CUST_0866,23,UK,Pro,2838,12,PayPal,10,1,73.53,Monthly,Active
CUST_0867,25,UK,Basic,1392,45,Credit Card,15,0,21.06,Monthly,Active
CUST_0868,53,USA,Basic,606,8,Debit Card,8,2,20.26,Monthly,Active
CUST_0869,53,Canada,Pro,3489,10,UPI,8,2,84.71,Monthly,Churned
CUST_0870,18,UK,Pro,2054,4,Credit Card,8,2,82.16,Annual,Churned
CUST_0871,57,Australia,Enterprise,7554,24,PayPal,10,1,89.79,Monthly,Churned
CUST_0872,19,Germany,Pro,2260,41,PayPal,6,3,50.13,Monthly,Active
CUST_0873,48,India,Pro,2946,38,Debit Card,13,2,84.56,Monthly,Active
CUST_0874,54,India,Basic,769,36,Debit Card,8,3,54.44,Monthly,Churned
CUST_0875,18,Australia,Pro,3658,46,Credit Card,6,2,56.97,Annual,Active
CUST_0876,19,UK,Pro,2722,9,UPI,9,0,51.94,Annual,Active
CUST_0877,30,Germany,Enterprise,7831,35,Debit Card,9,2,76.96,Annual,Active
CUST_0878,35,USA,Basic,884,22,PayPal,6,1,58.0,Annual,Active
CUST_0879,51,India,Pro,2937,46,UPI,9,2,58.14,Annual,Active
CUST_0880,62,USA,Basic,641,36,Debit Card,7,4,48.51,Annual,Active
CUST_0881,28,Australia,Basic,1091,17,Credit Card,4,3,47.78,Monthly,Churned
CUST_0882,50,USA,Pro,2547,3,Credit Card,6,2,62.14,Monthly,Churned
CUST_0883,43,USA,Basic,586,31,UPI,11,1,51.94,Annual,Active
CUST_0884,33,UK,Enterprise,8695,18,PayPal,12,4,73.4,Monthly,Active
CUST_0885,18,USA,Basic,986,47,Debit Card,7,1,52.1,Monthly,Churned
CUST_0886,18,India,Basic,685,33,Credit Card,7,1,42.25,Annual,Active
CUST_0887,37,Australia,Basic,607,39,Credit Card,5,2,52.0,Annual,Active
CUST_0888,62,Australia,Basic,1220,39,PayPal,8,3,51.89,Monthly,Active
CUST_0889,47,USA,Pro,2779,28,Credit Card,7,2,52.5,Monthly,Churned
CUST_0890,48,Canada,Pro,3422,23,UPI,9,2,50.94,Monthly,Churned
CUST_0891,59,India,Basic,1156,1,UPI,9,1,36.25,Annual,Active
CUST_0892,56,UK,Basic,895,33,Credit Card,4,4,33.39,Monthly,Active
CUST_0893,61,Australia,Pro,2903,22,Debit Card,8,1,60.88,Annual,Active
CUST_0894,30,Germany,Pro,3554,6,Credit Card,8,5,61.19,Monthly,Churned
CUST_0895,19,Germany,Basic,1246,30,Credit Card,10,1,40.88,Monthly,Active
CUST_0896,35,UK,Pro,3282,3,UPI,10,0,76.1,Monthly,Active
CUST_0897,21,USA,Enterprise,8184,15,Debit Card,13,1,71.12,Monthly,Churned
CUST_0898,58,Canada,Pro,2877,23,Debit Card,8,3,57.12,Monthly,Active
CUST_0899,22,Canada,Pro,3648,18,Debit Card,14,1,55.03,Annual,Active
CUST_0900,57,UK,Pro,1974,36,UPI,8,2,75.35,Annual,Active
CUST_0901,21,Germany,Pro,1732,45,Debit Card,6,2,63.32,Monthly,Active
CUST_0902,51,Germany,Basic,595,15,UPI,11,1,37.78,Monthly,Churned
CUST_0903,63,Canada,Pro,2666,11,Credit Card,12,1,50.46,Annual,Active
CUST_0904,29,India,Pro,3655,37,Debit Card,5,4,54.93,Monthly,Churned
CUST_0905,63,USA,Pro,3160,2,PayPal,9,2,80.47,Annual,Churned
CUST_0906,55,Germany,Enterprise,7926,6,PayPal,11,2,90.96,Annual,Active
CUST_0907,45,Germany,Pro,2085,33,PayPal,7,1,80.0,Monthly,Churned
CUST_0908,24,India,Pro,2051,9,Debit Card,15,1,61.17,Monthly,Churned
CUST_0909,62,Germany,Pro,1927,5,PayPal,12,2,75.04,Monthly,Active
CUST_0910,37,India,Basic,1052,35,Debit Card,10,0,45.38,Monthly,Churned
CUST_0911,53,India,Pro,3647,8,UPI,3,2,60.07,Annual,Active
CUST_0912,61,Germany,Basic,946,2,Debit Card,3,4,58.81,Monthly,Churned
CUST_0913,27,India,Basic,1141,32,Credit Card,4,3,46.63,Monthly,Active
CUST_0914,48,Canada,Pro,2694,33,UPI,3,1,63.66,Annual,Churned
CUST_0915,54,Canada,Basic,724,41,Credit Card,8,2,50.54,Monthly,Churned
CUST_0916,23,Australia,Basic,1032,30,PayPal,10,3,24.91,Annual,Active
CUST_0917,50,USA,Pro,3330,32,PayPal,9,2,71.4,Annual,Active
CUST_0918,41,Germany,Pro,2469,39,Credit Card,7,0,74.35,Monthly,Churned
CUST_0919,36,India,Basic,729,15,Credit Card,7,3,35.36,Annual,Active
CUST_0920,25,Germany,Basic,1350,46,PayPal,6,2,52.66,Monthly,Active
CUST_0921,28,Canada,Basic,1287,27,Debit Card,6,1,35.29,Monthly,Churned
CUST_0922,25,USA,Basic,794,31,Debit Card,8,3,34.68,Annual,Active
CUST_0923,64,India,Pro,3651,13,Credit Card,11,1,75.19,Monthly,Active
CUST_0924,61,Australia,Enterprise,4529,39,Debit Card,10,0,88.4,Monthly,Active
CUST_0925,24,Australia,Enterprise,6098,9,PayPal,2,1,72.24,Monthly,Churned
CUST_0926,18,Canada,Enterprise,8951,22,Credit Card,10,3,97.6,Annual,Active
CUST_0927,31,India,Basic,956,31,PayPal,7,3,54.1,Annual,Active
CUST_0928,20,USA,Basic,989,17,Credit Card,8,1,42.07,Annual,Active
CUST_0929,42,Australia,Pro,3918,40,Debit Card,8,3,55.26,Annual,Active
CUST_0930,44,Australia,Pro,2898,22,UPI,7,0,55.85,Monthly,Active
CUST_0931,19,India,Pro,3234,4,UPI,9,4,69.78,Annual,Active
CUST_0932,33,Germany,Basic,1113,16,Debit Card,6,1,58.27,Monthly,Active
CUST_0933,34,Australia,Pro,1861,35,Debit Card,8,2,58.22,Annual,Active
CUST_0934,51,UK,Pro,2953,11,Debit Card,10,3,75.95,Monthly,Active
CUST_0935,39,India,Basic,1095,29,PayPal,7,2,22.1,Monthly,Active
CUST_0936,59,USA,Basic,1148,45,UPI,10,2,55.08,Annual,Active
CUST_0937,45,India,Pro,1989,19,Credit Card,12,3,76.59,Annual,Active
CUST_0938,29,USA,Pro,2571,10,Debit Card,5,2,83.92,Annual,Active
CUST_0939,26,UK,Enterprise,7739,3,Credit Card,7,1,80.27,Monthly,Active
CUST_0940,33,USA,Pro,3799,34,PayPal,4,2,73.97,Monthly,Active
CUST_0941,21,USA,Basic,1110,37,PayPal,5,1,43.7,Annual,Churned
CUST_0942,25,Germany,Basic,657,1,Debit Card,6,2,57.94,Monthly,Churned
CUST_0943,51,UK,Basic,1330,27,UPI,5,4,45.33,Monthly,Active
CUST_0944,29,Germany,Enterprise,8010,43,Credit Card,14,2,92.31,Monthly,Churned
CUST_0945,42,Germany,Basic,800,29,UPI,6,2,34.52,Annual,Active
CUST_0946,28,Germany,Basic,1130,17,UPI,7,1,38.73,Monthly,Active
CUST_0947,63,Germany,Basic,1141,27,PayPal,14,2,55.02,Annual,Churned
CUST_0948,22,USA,Pro,2266,35,UPI,12,2,70.44,Annual,Active
CUST_0949,33,Germany,Basic,1045,14,PayPal,7,0,54.03,Monthly,Active
CUST_0950,33,Canada,Pro,3467,15,Credit Card,5,3,74.62,Annual,Active
CUST_0951,50,India,Enterprise,4253,16,Debit Card,8,3,99.07,Monthly,Active
CUST_0952,47,Canada,Basic,926,22,Credit Card,10,0,51.38,Monthly,Churned
CUST_0953,58,Australia,Basic,529,41,UPI,6,2,28.15,Annual,Churned
CUST_0954,61,Australia,Pro,3035,45,Credit Card,7,4,76.17,Annual,Active
CUST_0955,46,USA,Pro,3359,28,PayPal,9,1,58.98,Monthly,Churned
CUST_0956,45,UK,Basic,1319,30,Credit Card,12,1,44.61,Monthly,Churned
CUST_0957,18,India,Basic,857,7,UPI,15,4,42.95,Monthly,Churned
CUST_0958,39,UK,Pro,1775,2,Credit Card,6,1,84.9,Annual,Active
CUST_0959,41,Canada,Enterprise,8033,35,Debit Card,4,1,87.09,Annual,Active
CUST_0960,36,UK,Pro,2574,20,PayPal,1,2,72.47,Monthly,Churned
CUST_0961,41,Canada,Basic,740,7,PayPal,4,3,34.1,Monthly,Active
CUST_0962,39,Australia,Pro,1664,4,Credit Card,4,2,66.38,Annual,Active
CUST_0963,20,USA,Basic,655,38,Credit Card,11,2,29.62,Monthly,Active
CUST_0964,27,India,Basic,1152,46,Credit Card,7,2,26.18,Monthly,Active
CUST_0965,20,UK,Basic,973,1,Debit Card,10,3,52.4,Monthly,Churned
CUST_0966,24,USA,Basic,797,6,Credit Card,11,5,49.98,Annual,Active
CUST_0967,34,Canada,Basic,1357,42,PayPal,9,3,23.59,Annual,Churned
CUST_0968,60,Germany,Basic,1109,40,PayPal,9,1,40.17,Monthly,Churned
CUST_0969,63,Germany,Pro,2336,12,PayPal,10,4,57.5,Annual,Active
CUST_0970,38,India,Basic,1422,29,Debit Card,6,3,23.01,Monthly,Active
CUST_0971,33,UK,Basic,874,6,UPI,8,0,50.2,Monthly,Churned
CUST_0972,39,Germany,Basic,1156,24,PayPal,8,3,45.55,Monthly,Active
CUST_0973,58,USA,Basic,646,32,Credit Card,6,1,41.22,Annual,Active
CUST_0974,24,Australia,Pro,1946,27,Credit Card,9,1,80.19,Monthly,Active
CUST_0975,39,Germany,Basic,523,20,Debit Card,6,1,59.3,Monthly,Active
